company,city,country,longitude,latitude,yearEST,yearClosed,category,website
Torpex Games,Bellevue,United States,-122.2006786,47.610377,2005,0,Developer,www.torpexgames.com
Torquemada Games,Katowice,Poland,19.0237815,50.2667,2002,0,Developer,www.torquemada-games.com
Torus Games,Victoria,Australia,144.7851531,-37.4713077,1994,0,Developer,www.torus.com.au
Tose,Kyoto,Japan,135.7680294,35.0116363,1979,0,Developer,
Total Eclipse,Thessaloniki,Greece,22.9444191,40.6400629,2004,0,Developer,www.totaleclipsegames.com
TouchTilt Games,Halifax,Canada,-63.5753196,44.6488625,2011,0,Developer,www.touchtilt.com
Toys for Bob,Novato,United States,-122.5697032,38.1074198,1989,0,"Developer, Publisher",www.toysforbob.com
ToyStudio,Chicago,United States,-87.6297982,41.8781136,2009,0,Online Developer,www.toystudio.com
TQ Digital,Fuzhou,China,119.296494,26.074508,2000,0,Online Developer,us.tqdigital.com
Track7 Games,Athens,Greece,23.7293599,37.983917,2002,0,Developer,www.track7games.com
Tradeks,Istanbul,Turkey,28.97696,41.00527,1997,0,Publisher,www.tradeks.com.tr
Tragnarion Studios,Mallorca,Spain,3.0175712,39.6952629,2003,0,Developer,www.tragnarion.com
Transgaming,Toronto,Canada,-79.3831843,43.653226,2001,0,Developer,www.transgaming.com
Transmission Games,Melbourne,Australia,144.96328,-37.814107,1996,2009,Developer,
trapdoor,Montreal,Canada,-73.567256,45.5016889,2010,0,Developer,www.trapdoorinc.com
Travellers Tales,Knutsford,England,-2.371833,53.3005939,1990,0,Developer,www.ttgames.com
Travian Games,Munich,Germany,11.5819806,48.1351253,2005,0,Online Developer,www.traviangames.com
TRC Family Entertainment,Msida,Malta,14.489444,35.897778,2011,0,Developer,www.trcmediagroup.com
Treasure,Tokyo,Japan,139.6917064,35.6894875,1992,0,Developer,www.treasure-inc.co.jp
Tree Interactive,San Jose,Costa Rica,-84.0907246,9.9280694,2011,0,Mobile/Handheld,www.treeinteractivecr.com
Trendy Entertainment,Gainesville,United States,-82.3248262,29.6516344,2009,0,Developer,www.trendyent.com
Treyarch (Activision),Santa Monica,United States,-118.4911912,34.0194543,1996,0,Developer,www.treyarch.com
Tri-Ace,Tokyo,Japan,139.6917064,35.6894875,1995,0,Developer,www.tri-ace.com/en/
tri-Crescendo,Tokyo,Japan,139.6917064,35.6894875,1999,0,Developer,www.tri-crescendo.co.jp
Triangle Studios,Leeuwarden,Netherlands,5.7999133,53.2012334,2005,0,Developer,www.triangle-studios.com
Tribal Nova,Montreal,Canada,-73.567256,45.5016889,2005,0,Online Developer,www.tribalnova.com
Tribe Studios,Helsinki,Finland,24.9410248,60.1733244,2010,0,Online Developer,www.tribestudios.com
TribePlay,Chengdu,China,104.066541,30.572269,2008,0,Mobile/Handheld,www.tribeplay.com
Tribute Games,Montreal,Canada,-73.567256,45.5016889,2011,0,Developer,www.tributegames.com
Trick Gaming Studios,Buenos Aires,Argentina,-58.3815591,-34.6036844,2012,0,Developer,www.trickgs.com
Trickster Arts,Brno,Czech Republic,16.6068371,49.1950602,2012,0,Mobile/Handheld,www.tricksterarts.com
Trigger Happy,Venice,United States,-82.4542632,27.0997775,2010,0,Mobile/Handheld,www.triggerhappy.la
Trine Entertainment,Mumbai,India,72.8776559,19.0759837,2006,0,Developer,www.trinegames.com
Triolith Entertainment,Skovde,Sweden,13.8461208,58.3902782,2011,0,Developer,www.triolith.com
Trion Worlds,Redwood City,United States,-122.2363548,37.4852152,2006,0,"Developer, Publisher",www.trionworlds.com
Triotech Amusement,Montreal,Canada,-73.567256,45.5016889,1999,0,Developer,www.trio-tech.com
Triple Claim Game Collective,Sarajevo,Bosnia and Herzegovina,18.4130763,43.8562586,2011,0,Mobile/Handheld,www.tripleclaim.com
Tripwire Interactive,Roswell,United States,-84.3615555,34.0232431,2005,0,Developer,www.tripwireinteractive.com
Triumph Studios,Delft,Netherlands,4.3570677,52.0115769,1997,0,Developer,www.triumphstudios.com
TT Fusion,Wilmslow,England,-2.229409,53.328,2005,0,Developer,www.ttgames.com
Turbine (Warner Bros),Needham,United States,-71.2377548,42.2809285,1994,0,Online Developer,www.turbinegames.com
Turbo Tape Games,Bergen,Norway,5.3220544,60.3912628,2008,0,Developer,www.turbotapegames.com
Turn 10 Studios,Redmond,United States,-122.121512,47.6739881,2001,0,Developer,www.forzamotorsport.net
Turtle Rock Studios,Lake Forest,United States,-117.689218,33.6469661,2002,0,Developer,www.turtlerockstudios.com
Twelve Games,Msida,Malta,14.489444,35.897778,2003,0,Developer,www.twelvegames.com
Twenty First Street Games,New York City,United States,-74.0059413,40.7127837,2011,0,Developer,www.21stgames.com
Twisted Pixel Games (Microsoft),Austin,United States,-97.7430608,30.267153,2006,0,Developer,www.twistedpixelgames.com
Twitchy Thumbs Entertainment,San Diego,United States,-117.1610838,32.715738,2005,0,Developer,www.twitchythumbs.com
Two Creature Studios,Dundee,Scotland,-2.970721,56.462018,2012,0,Mobile/Handheld,www.twocreature.com
Two Guys From Andromeda,Eugene,United States,-123.0867536,44.0520691,2012,0,Developer,www.guysfromandromeda.com
Two Tribes,Amersfoort,Netherlands,5.3878266,52.1561113,2000,0,Developer,www.twotribes.com
Typhoon Games,Hong Kong,China,114.109497,22.396428,2001,0,Online Developer,www.typhoongames.com
Uber Entertainment,Kirkland,United States,-122.2087353,47.6814875,2008,0,Developer,www.uberent.com
Ubisoft,Montreuil,France,2.448451,48.863812,1986,0,"Developer, Publisher",www.ubiport.com
Uken,Toronto,Canada,-79.3831843,43.653226,2009,0,Developer,www.uken.com
Ultimate Play The Game,Ashby-de-la-Zouch,England,-1.468618,52.749212,1982,1988,Developer,
UltiZen Games,Shanghai,China,121.473701,31.230416,2005,0,Developer,www.ultizen.com
Undead Labs,Seattle,United States,-122.3320708,47.6062095,2009,0,Online Developer,www.undeadlabs.com
Undercoders,Barcelona,Spain,2.1734035,41.3850639,2006,0,Developer,www.undercoders.com
Unigine,Tomsk,Russia,84.9924506,56.5010397,2005,0,Developer,unigine.com
Unique Development Studios,Norrkoping ,Sweden,16.192421,58.587745,1993,2004,Developer,
Unit9,London,United Kingdom,-0.1277583,51.5073509,1996,0,Developer,www.unit9.com
United Front Games,Vancouver,Canada,-123.1207375,49.2827291,2007,0,Developer,www.unitedfrontgames.com
Unity Technologies,Copenhagen,Denmark,12.5683371,55.6760968,2004,0,Developer,www.unity3d.com
Universomo,Tampere,Finland,23.7610254,61.4981508,2002,2010,Developer,
Unknown Worlds,San Francisco,United States,-122.4194155,37.7749295,2001,0,Developer,www.unknownworlds.com
Unspoken Tales,San Francisco,United States,-122.4194155,37.7749295,2014,0,Developer,www.unspokentales.com
Untold Entertainment,Toronto,Canada,-79.3831843,43.653226,2007,0,Developer,www.untoldentertainment.com
Upjers,Bamberg,Germany,10.9027636,49.8988135,2006,0,Online Developer,de.upjers.com
Valkyrie Entertainment,Seattle,United States,-122.3320708,47.6062095,2000,0,Developer,www.valkyrie-entertainment.com
ValuSoft,Chaska,United States,-93.6018389,44.7893446,1982,0,Publisher,www.valusoft.com
Valve Corporation,Bellevue,United States,-122.2006786,47.610377,1996,0,Developer,www.valvesoftware.com
Vanguard Entertainment,Amsterdam,Netherlands,4.8951679,52.3702157,2010,0,Developer,www.vanguardgames.net
Vanillaware,Osaka,Japan,135.5021651,34.6937378,2002,0,Developer,www.vanillaware.co.jp
Vast Studios,Toronto,Canada,-79.3831843,43.653226,2008,0,Developer,www.vaststudio.com
Vatra (Kuju Entertainment),Brno,Czech Republic,16.6068371,49.1950602,2009,0,Developer,www.vatragames.com
Vblank Entertainment,Vancouver,Canada,-123.1207375,49.2827291,2007,0,Developer,www.vblank.com
Vector Unit,San Rafael,United States,-122.5310874,37.9735346,2008,0,Developer,www.vectorunit.com
Vectorform Game Studio,Royal Oak,United States,-83.1446485,42.4894801,1999,0,Developer,www.vectorform.com
Veiled Games,Minneapolis,United States,-93.26667,44.983334,2008,0,Mobile/Handheld,www.veiledgames.com
Venan Entertainment,Middletown,United States,-72.6506488,41.5623209,2002,0,Mobile/Handheld,www.venan.com
Venan Entertainment,Middletown,USA,-72.6506488,41.5623209,2002,0,Mobile/Handheld,www.venan.com
Vertigo Games,Rotterdam,Netherlands,4.4777325,51.9244201,2008,0,Developer,www.vertigo-games.com
Vetasoft,Mons,Belgium,3.956659,50.4542408,2009,0,Mobile/Handheld,www.vetasoft.com
Vicarious Visions,Albany,USA,-73.7562317,42.6525793,1990,0,Developer,www.vvisions.com
Vicinity Games,Kansas City,United States,-94.5785667,39.0997265,2010,0,Mobile/Handheld,www.vicinitygames.com
Vicious Cycle Software,Chapel Hill,United States,-79.0558445,35.9131996,2000,0,Developer,www.viciouscycleinc.com
VideoGames Chile,Santiago,Chile,-70.641997,-33.4691199,2010,0,Organization,www.videogameschile.com
Vigil Games,Austin,USA,-97.7430608,30.267153,2005,2013,Developer,
ViquaSoft,Bangkok,Thailand,100.5241235,13.7278956,2005,0,Developer,www.viquagames.com
Vir2L Studios,Rockville,United States,-77.1527578,39.0839973,1999,0,Mobile/Handheld,www.vir2l.com
Virtual Adventures Inc.,Quebec,Canada,-73.5491361,52.9399159,1994,0,Developer,
"Virtual Heroes, Inc.",Raleigh,USA,-78.6381787,35.7795897,2004,0,Developer,www.virtualheroes.com
Virtual Space Entertainment,San Anselmo,United States,-122.5616448,37.9746458,2007,0,Online Developer,www.virtualspaceentertainment.com
Virtual Toys,Madrid,Spain,-3.7037902,40.4167754,1995,0,Developer,www.virtualtoys.net
Virtuos,Shanghai,China,121.473701,31.230416,2004,0,Developer,www.virtuosgames.com
Virtway,Oviedo,Spain,-5.8493887,43.3619145,1999,0,Developer,www.virtway.com
Visceral Games,Redwood City,USA,-122.2363548,37.4852152,1998,0,Developer,www.visceralgames.com
Visual Concepts,California,USA,-119.4179324,36.778261,1988,0,Developer,
Visual Impact ,Paris,France,2.3522219,48.856614,1994,0,Developer,www.viprod.com
Vivid Games,Bydgoszcz,Poland,18.0084378,53.1234804,2006,0,Developer,www.vividgames.pl
Vlambeer,Utrecht,Netherlands,5.1214201,52.0907374,2010,0,Developer,www.vlambeer.com
Vogster Entertainment,New York City,United States,-74.0059413,40.7127837,2005,0,Online Developer,www.vogster.com
voidALPHA,Emeryville,United States,-122.2852473,37.831316,2011,0,Developer,www.voidalpha.com
Volition (Deep Silver),Champaign,USA,-88.2433829,40.1164204,1996,0,Developer,www.dsvolition.com
Vostok Games,Kiev,Ukraine,30.5234,50.4501,2012,0,Developer,www.vostokgames.com
Vostu,Buenos Aires,Argentina,-58.3815591,-34.6036844,2007,0,Online Developer,www.vostu.com
VSTEP,Rotterdam,Netherlands,4.4777325,51.9244201,2002,0,Developer,www.vstep.nl
Wahoo Studios,Orem,United States,-111.6946475,40.2968979,2001,0,Developer,www.wahoo.com
Wales Interactive,Cardiff,Wales,-3.17909,51.481581,2012,0,Mobile/Handheld,www.walesinteractive.com
Walnut Games,Kolkata,India,88.363895,22.572646,2014,0,Developer,www.walnutgames.in
Wanako Games,Santiago de Chile,Chile,-70.641997,-33.4691199,2002,0,Developer,
Wargaming ,Nicosia,Cyprus,33.366667,35.166667,1998,0,Developer,www.wargaming.com
Warhorse Studios,Prague,Czech Republic,14.4378005,50.0755381,2011,0,Developer,www.warhorsestudios.cz
Warner Brothers Interactive Entertainment,Burbank,United States,-118.3089661,34.1808392,1993,0,"Developer, Publisher",www.wbie.com
Washawasha,Mexico City,Mexico,-99.133208,19.4326077,2010,0,Mobile/Handheld,www.washawasha.com
Washington Interactive Network,Seattle,United States,-122.3320708,47.6062095,2004,0,Organization,www.washingtoninteractivenetwork.org
Wavefront,Vancouver,Canada,-123.1207375,49.2827291,2008,0,Organization,www.wavefrontac.com
WayForward Technologies,Valencia,USA,-79.9895022,40.6747887,1990,0,Developer,www.wayforward.com
WB Games,Chicago,USA,-87.6297982,41.8781136,1988,0,"Developer, Publisher",
We R Interactive,London,England,-0.1277583,51.5073509,2010,0,Online Developer,www.werinteractive.com
Webcore Games,Sao Paulo,Brazil,-46.6333094,-23.5505199,1999,0,Online Developer,www.webcoregames.com.br
Webfoot Technologies,Lemont,United States,-88.0017261,41.673642,1993,0,Developer,www.webfootgames.com
WEBZEN,Seoul,South Korea,126.9779692,37.566535,2000,0,Online Developer,www.webzen.com
WeeWorld,Glasgow,Scotland,-4.251806,55.864237,1998,0,Online Developer,www.weeworld.com
Wemade Entertainment,Seoul,South Korea,126.9779692,37.566535,2000,0,"Developer, Publisher",www.wemade.com
Wendigo Studios,Saguenay,Canada,-71.0684923,48.4280529,2006,0,Developer,www.wendigostudios.com
Werd Interactive,Orlando,United States,-81.3792365,28.5383355,1998,0,Mobile/Handheld,www.werdinteractive.com
West-Games,Kiev,Ukraine,30.5234,50.4501,2013,0,Developer,www.west-games.com
White Paper Games,Preston,England,-2.70309,53.763201,2011,0,Developer,www.whitepapergames.com
White Whale Games,Austin,United States,-97.7430608,30.267153,2011,0,Mobile/Handheld,www.whitewhalegames.com
White Widget,Quezon City,Philippines,121.0437003,14.6760413,2010,0,Developer,www.whitewidget.com
WhiteMoon Dreams,Pasadena,United States,-118.1445155,34.1477849,2007,0,Developer,www.whitemoondreams.com
Wicked Interactive,Toronto,Canada,-79.3831843,43.653226,2008,0,Publisher,www.wickedinteractiveltd.com
Wicked Witch Software,Melbourne,Australia,144.96328,-37.814107,1999,0,Developer,www.wicked-witch.com.au
Wideload Games,Chicago,USA,-87.6297982,41.8781136,2003,2014,Developer,www.wideload.com
Wild Games Studio,Mascouche,Canada,-73.6,45.75,2010,0,Developer,www.wildgamestudio.com
Wild Hare Entertainment,Richardson,United States,-96.7298519,32.9483335,2006,0,Publisher,www.gowildhare.com
Wildfire Studios,Brisbane,Australia,153.0234489,-27.4710107,1995,0,Developer,www.wildfire.com.au
WildTangent,Redmond,United States,-122.121512,47.6739881,1998,0,"Developer, Publisher",www.wildtangent.com
Williams Interactive,Cedar Falls,United States,-92.4453161,42.5348993,2012,0,"Developer, Publisher",www.williamsinteractive.com
WiMi5,Bilbao,Spain,-2.9349852,43.2630126,2013,0,Online Developer,www.wimi5.com
Windysoft,Seoul,South Korea,126.9779692,37.566535,2002,0,"Developer, Publisher",www.windysoft.net
WingzStudio Game Factory,Coimbra,Portugal,-8.4102573,40.2033145,2011,0,Mobile/Handheld,www.wingzstudio.com
Wispfire,Utrecht,Netherlands,5.1214201,52.0907374,2013,0,Developer,www.wispfire.com
Witch Beam,Brisbane,Australia,153.0234489,-27.4710107,2013,0,Developer,www.witchbeam.com.au
Witching Hour Studios,Singapore,Singapore,103.8509491,1.2800945,2010,0,Mobile/Handheld,www.witching-hour.net
Wizards of the Coast,Renton,United States,-122.2170661,47.4828776,1990,0,"Developer, Publisher",www.wizards.com
WMS,Chicago,United States,-87.6297982,41.8781136,1974,0,Developer,www.wms.com
Wolfire Games,Berkeley,USA,-122.272747,37.8715926,2003,0,Developer,www.wolfire.com
Wolverine Soft,Ann Arbor,United States,-83.7430378,42.2808256,1999,0,Organization,www.wolverinesoft.org
Wooga,Berlin,Germany,13.404954,52.5200066,2009,0,Online Developer,www.wooga.com
Woozworld,Montreal,Canada,-73.567256,45.5016889,2009,0,Online Developer,www.woozworld.com
Workinman Interactive,Rochester,United States,-77.6109219,43.16103,2001,0,Developer,www.workinman.com
WorldWinner,Newton,United States,-71.2092214,42.3370413,1999,0,Developer,www.worldwinner.com
X-Ray Kid,Newport Beach,United States,-117.9289469,33.6189101,2006,0,Developer,www.x-raykid.com
Xaviant,Alpharetta,United States,-84.2940899,34.0753762,2007,0,Developer,www.xaviant.com
Xbox Entertainment Studios,Santa Monica,United States,-118.4911912,34.0194543,2010,0,Developer,
Xendex Holding,Graz,Austria,15.439504,47.070714,2001,0,Publisher,www.xendex.com
Xform Games,Utrecht,Netherlands,5.1214201,52.0907374,2004,0,Developer,www.xformgames.com
Xgen Studios,Edmonton,Canada,-113.4909267,53.544389,2003,0,Developer,www.xgenstudios.com
Xibalba Studios,Monterrey,Mexico,-100.3161126,25.6866142,2004,0,Developer,www.xibalbastudios.com
XMG Studio,Toronto,Canada,-79.3831843,43.653226,2009,0,Mobile/Handheld,www.xmgstudio.com
XPEC Entertainment,Taipei,Taiwan,121.5654177,25.0329694,2000,0,"Developer, Publisher",www.xpec.com.tw
Xseed,Torrance,United States,-118.3406288,33.8358492,2004,0,Publisher,www.xseedgames.com
XYRALITY,Hamburg,Germany,9.9936818,53.5510846,2011,0,Online Developer,www.xyrality.com
Yacht Club Games,Santa Clarita,United States,-118.542586,34.3916641,2011,0,Developer,www.yachtclubgames.com
Yager Development,Berlin,Germany,13.404954,52.5200066,1999,0,Developer,www.yager.de
Yamago,Paris,France,2.3522219,48.856614,2000,0,Developer,www.yamago.net
Yamisoft Entertainment,Vancouver,Canada,-123.1207375,49.2827291,2001,0,Developer,www.yamisoft.com
Ydreams,Lisbon,Portugal,-9.1393366,38.7222524,2000,0,Online Developer,www.ydreams.com
Yellow Monkey Studios,Mumbai,India,72.8776559,19.0759837,2007,0,Mobile/Handheld,www.yellowmonkeystudios.com
yetiZen,San Francisco,United States,-122.4194155,37.7749295,2010,0,Organization,www.yetizen.com
Yingpei Games,Shanghai,China,121.473701,31.230416,2008,0,Developer,www.epicgameschina.com
YMC Network,Shanghai,China,121.473701,31.230416,2012,0,"Developer, Publisher",www.ymcnetwork.com
Ymir Mobile,Grindavik,Iceland,-22.4383818,63.8441808,2008,0,Mobile/Handheld,www.ymirmobile.com
Yodo1,Beijing,China,116.407395,39.904211,2011,0,"Developer, Publisher",www.yodo1.com
Young Horses,Chicago,United States,-87.6297982,41.8781136,2010,0,Developer,www.octodadgame.com
Yucca Studios,Arruda dos Vinhos,Portugal,-9.0774591,38.9835516,2012,0,Mobile/Handheld,www.yuccastudios.com
Yuke's,Osaka,Japan,135.5021651,34.6937378,1993,0,Developer,www.yukes.co.jp
Z2Live,Seattle,United States,-122.3320708,47.6062095,2009,0,Mobile/Handheld,www.z2live.com
Zagrava Games,Rivne,Ukraine,26.251617,50.6199,2010,0,Developer,www.zagravagames.com
ZAPiT Games,Mississauga,Canada,-79.6441198,43.5890452,2003,0,Publisher,www.zapitgames.com
ZapSpot,Seattle,USA,-122.3320708,47.6062095,1999,2001,Developer,
Zariba,Varna,Bulgaria,27.9147333,43.2140504,2007,0,Developer,www.zariba.com
Zed Group,Madrid,Spain,-3.7037902,40.4167754,1996,0,Developer,www.business.zed.com
ZeeGee Games,Orlando,United States,-81.3792365,28.5383355,2002,0,Online Developer,www.zeegeegames.com
Zen Studios,Budapest,Hungary,19.040235,47.497912,2000,0,Developer,www.zenstudios.com
Zenfri,Winnipeg,Canada,-97.1374937,49.8997541,2010,0,Developer,www.zenfri.com
ZeniMax Media,Rockville,United States,-77.1527578,39.0839973,1999,0,Publisher,www.zenimax.com
ZeniMax Online Studios,Hunt Valley,United States,-76.6585074,39.4900013,2007,0,Online Developer,www.zenimaxonline.com
Zepetto,Seoul,South Korea,126.9779692,37.566535,2003,0,Online Developer,www.zepetto.com
zero 8 Studios,Reno,United States,-119.8138027,39.5296329,2004,0,Developer,http://www.zero8studios.com
Zero Point Software,Copenhagen,Denmark,12.5683371,55.6760968,2004,0,Developer,www.interstellarmarines.com
Zeroscale,Berlin,Germany,13.404954,52.5200066,2006,0,Developer,www.zeroscale.com
Zhurosoft,Seattle,United States,-122.3320708,47.6062095,2009,0,Mobile/Handheld,www.zhurosoft.com
